method,order,query_id,split,stop_step,budget_frac,stopped,ndcg,ndcg_vs_bm25,ndcg_vs_exhaustive,topk_overlap_vs_exhaustive,exact_topk_match,severe_harm,premature_stop_qrel_label,premature_instability_qrelfree
counterfactual_conservative,static_adjacent,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,63,0.6,False,0.9456352704673577,0.2751333067271311,-0.04397095471979473,0.6666666666666666,False,False,True,True
counterfactual_aggressive,static_adjacent,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,14,0.13333333333333333,True,0.5873259502392343,-0.08317601350099235,-0.4022802749479182,0.5384615384615384,False,True,True,True
simple_recent_stability,static_adjacent,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,4,0.0380952380952381,True,0.6853652360705913,0.014863272330364663,-0.30424098911656117,0.5384615384615384,False,False,True,True
fixed_0.05,static_adjacent,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,5,0.047619047619047616,True,0.6853652360705913,0.014863272330364663,-0.30424098911656117,0.5384615384615384,False,False,True,True
fixed_0.10,static_adjacent,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,10,0.09523809523809523,True,0.7088769888646929,0.03837502512446622,-0.2807292363224596,0.5384615384615384,False,False,True,True
fixed_0.20,static_adjacent,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,21,0.2,True,0.6552438651310554,-0.015258098609171267,-0.3343623600560971,0.5384615384615384,False,False,True,True
exhaustive,static_adjacent,b37225fc67e1aeeb7877c4691f9036ed5cc01efa,test,105,1.0,True,0.9896062251871525,0.31910426144692583,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,b47402a9a68f23b548ae6e0349700ea651b7a373,test,56,0.5333333333333333,True,0.9747429528567879,0.1450232478445722,-0.014863272330364552,0.8181818181818182,False,False,False,True
counterfactual_conservative,static_adjacent,b47402a9a68f23b548ae6e0349700ea651b7a373,test,63,0.6,False,0.9896062251871525,0.15988652017493676,0.0,0.8181818181818182,False,False,False,True
counterfactual_aggressive,static_adjacent,b47402a9a68f23b548ae6e0349700ea651b7a373,test,23,0.21904761904761905,True,0.9374130297304558,0.10769332471824011,-0.05219319545669665,0.6666666666666666,False,False,True,True
simple_recent_stability,static_adjacent,b47402a9a68f23b548ae6e0349700ea651b7a373,test,4,0.0380952380952381,True,0.8297197050122157,0.0,-0.15988652017493676,0.5384615384615384,False,False,True,True
fixed_0.05,static_adjacent,b47402a9a68f23b548ae6e0349700ea651b7a373,test,5,0.047619047619047616,True,0.8357799744028239,0.0060602693906082195,-0.15382625078432854,0.5384615384615384,False,False,True,True
fixed_0.10,static_adjacent,b47402a9a68f23b548ae6e0349700ea651b7a373,test,10,0.09523809523809523,True,0.843537875344446,0.013818170332230317,-0.14606834984270645,0.5384615384615384,False,False,True,True
fixed_0.20,static_adjacent,b47402a9a68f23b548ae6e0349700ea651b7a373,test,21,0.2,True,0.943473299121064,0.11375359410884833,-0.04613292606608843,0.6666666666666666,False,False,True,True
exhaustive,static_adjacent,b47402a9a68f23b548ae6e0349700ea651b7a373,test,105,1.0,True,0.9896062251871525,0.15988652017493676,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,47,0.44761904761904764,True,0.9374130297304558,0.136100814756694,-0.013818170332230317,0.6666666666666666,False,False,False,True
counterfactual_conservative,static_adjacent,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,62,0.5904761904761905,True,0.9505310077117098,0.14921879273794803,-0.000700192350976292,0.8181818181818182,False,False,False,True
counterfactual_aggressive,static_adjacent,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,26,0.24761904761904763,True,0.8993515008051188,0.09803928583135701,-0.0518796992575673,0.6666666666666666,False,False,True,True
simple_recent_stability,static_adjacent,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,4,0.0380952380952381,True,0.8013122149737618,0.0,-0.14991898508892432,0.42857142857142855,False,False,True,True
fixed_0.05,static_adjacent,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,5,0.047619047619047616,True,0.8013122149737618,0.0,-0.14991898508892432,0.42857142857142855,False,False,True,True
fixed_0.10,static_adjacent,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,10,0.09523809523809523,True,0.8122682216087223,0.010956006634960436,-0.13896297845396388,0.42857142857142855,False,False,True,True
fixed_0.20,static_adjacent,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,21,0.2,True,0.9192613539759861,0.11794913900222426,-0.03196984608670006,0.6666666666666666,False,False,True,True
exhaustive,static_adjacent,b8397b4418bb1d576210d9a39d44725d6ffb2a44,test,105,1.0,True,0.9512312000626861,0.14991898508892432,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,b8eea99bb5345329ea058072133f568f7bdd27bd,test,56,0.5333333333333333,True,0.9669850519151657,0.3939601421841834,-0.033014948084834295,1.0,True,False,False,False
counterfactual_conservative,static_adjacent,b8eea99bb5345329ea058072133f568f7bdd27bd,test,63,0.6,False,0.9747429528567879,0.4017180431258056,-0.025257047143212086,1.0,True,False,False,False
counterfactual_aggressive,static_adjacent,b8eea99bb5345329ea058072133f568f7bdd27bd,test,29,0.2761904761904762,True,0.8151303853059922,0.24210547557500994,-0.18486961469400776,0.6666666666666666,False,False,True,True
simple_recent_stability,static_adjacent,b8eea99bb5345329ea058072133f568f7bdd27bd,test,4,0.0380952380952381,True,0.5730249097309823,0.0,-0.4269750902690177,0.5384615384615384,False,False,True,True
fixed_0.05,static_adjacent,b8eea99bb5345329ea058072133f568f7bdd27bd,test,5,0.047619047619047616,True,0.5730249097309823,0.0,-0.4269750902690177,0.5384615384615384,False,False,True,True
fixed_0.10,static_adjacent,b8eea99bb5345329ea058072133f568f7bdd27bd,test,10,0.09523809523809523,True,0.562068903096022,-0.010956006634960325,-0.437931096903978,0.42857142857142855,False,False,True,True
fixed_0.20,static_adjacent,b8eea99bb5345329ea058072133f568f7bdd27bd,test,21,0.2,True,0.7081372529387284,0.13511234320774612,-0.2918627470612716,0.5384615384615384,False,False,True,True
exhaustive,static_adjacent,b8eea99bb5345329ea058072133f568f7bdd27bd,test,105,1.0,True,1.0,0.4269750902690177,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,c05ae45c262b270df1e99a32efa35036aae8d950,test,42,0.4,True,0.9896062251871525,0.15382625078432854,0.0,0.6666666666666666,False,False,False,True
counterfactual_conservative,static_adjacent,c05ae45c262b270df1e99a32efa35036aae8d950,test,63,0.6,False,0.9896062251871525,0.15382625078432854,0.0,0.8181818181818182,False,False,False,True
counterfactual_aggressive,static_adjacent,c05ae45c262b270df1e99a32efa35036aae8d950,test,13,0.12380952380952381,True,0.8687949224876582,0.033014948084834295,-0.12081130269949425,0.5384615384615384,False,False,True,True
simple_recent_stability,static_adjacent,c05ae45c262b270df1e99a32efa35036aae8d950,test,4,0.0380952380952381,True,0.8357799744028239,0.0,-0.15382625078432854,0.5384615384615384,False,False,True,True
fixed_0.05,static_adjacent,c05ae45c262b270df1e99a32efa35036aae8d950,test,5,0.047619047619047616,True,0.843537875344446,0.007757900941622098,-0.14606834984270645,0.5384615384615384,False,False,True,True
fixed_0.10,static_adjacent,c05ae45c262b270df1e99a32efa35036aae8d950,test,10,0.09523809523809523,True,0.8687949224876582,0.033014948084834295,-0.12081130269949425,0.5384615384615384,False,False,True,True
fixed_0.20,static_adjacent,c05ae45c262b270df1e99a32efa35036aae8d950,test,21,0.2,True,0.8687949224876582,0.033014948084834295,-0.12081130269949425,0.5384615384615384,False,False,True,True
exhaustive,static_adjacent,c05ae45c262b270df1e99a32efa35036aae8d950,test,105,1.0,True,0.9896062251871525,0.15382625078432854,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,26,0.24761904761904763,True,1.0,0.0,0.0,1.0,True,False,False,False
counterfactual_conservative,static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,27,0.2571428571428571,True,1.0,0.0,0.0,1.0,True,False,False,False
counterfactual_aggressive,static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,15,0.14285714285714285,True,1.0,0.0,0.0,1.0,True,False,False,False
simple_recent_stability,static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,4,0.0380952380952381,True,1.0,0.0,0.0,0.8181818181818182,False,False,False,True
fixed_0.05,static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,5,0.047619047619047616,True,1.0,0.0,0.0,0.8181818181818182,False,False,False,True
fixed_0.10,static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,10,0.09523809523809523,True,1.0,0.0,0.0,0.8181818181818182,False,False,False,True
fixed_0.20,static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,21,0.2,True,1.0,0.0,0.0,1.0,True,False,False,False
exhaustive,static_adjacent,c20b4068be640ebaffbc56382c3e4e0bcf62664e,test,105,1.0,True,1.0,0.0,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,41,0.3904761904761905,True,0.975788054854922,0.12185640469762837,-0.024211945145077962,0.8181818181818182,False,False,True,True
counterfactual_conservative,static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,45,0.42857142857142855,True,0.9818483242455303,0.1279166740882366,-0.018151675754469743,0.8181818181818182,False,False,False,True
counterfactual_aggressive,static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,16,0.1523809523809524,True,0.9708923176105698,0.11696066745327616,-0.02910768238943018,0.6666666666666666,False,False,True,True
simple_recent_stability,static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,4,0.0380952380952381,True,0.8539316501572937,0.0,-0.14606834984270634,0.5384615384615384,False,False,True,True
fixed_0.05,static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,5,0.047619047619047616,True,0.8539316501572937,0.0,-0.14606834984270634,0.5384615384615384,False,False,True,True
fixed_0.10,static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,10,0.09523809523809523,True,0.8539316501572937,0.0,-0.14606834984270634,0.6666666666666666,False,False,True,True
fixed_0.20,static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,21,0.2,True,0.975788054854922,0.12185640469762837,-0.024211945145077962,0.8181818181818182,False,False,True,True
exhaustive,static_adjacent,c4e76b318149a106563d53892dde801a37a637cc,test,105,1.0,True,1.0,0.14606834984270634,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,25,0.23809523809523808,True,1.0,0.010393774812847534,0.010393774812847534,0.8181818181818182,False,False,False,True
counterfactual_conservative,static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,63,0.6,False,0.9708923176105698,-0.018713907576582645,-0.018713907576582645,1.0,True,False,False,False
counterfactual_aggressive,static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,12,0.11428571428571428,True,1.0,0.010393774812847534,0.010393774812847534,0.6666666666666666,False,False,False,True
simple_recent_stability,static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,4,0.0380952380952381,True,0.9896062251871525,0.0,0.0,0.5384615384615384,False,False,False,True
fixed_0.05,static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,5,0.047619047619047616,True,1.0,0.010393774812847534,0.010393774812847534,0.5384615384615384,False,False,False,True
fixed_0.10,static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,10,0.09523809523809523,True,1.0,0.010393774812847534,0.010393774812847534,0.5384615384615384,False,False,False,True
fixed_0.20,static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,21,0.2,True,1.0,0.010393774812847534,0.010393774812847534,0.6666666666666666,False,False,False,True
exhaustive,static_adjacent,dc344ea8e993584b924522d95febaeb74de2ad30,test,105,1.0,True,0.9896062251871525,0.0,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,37,0.3523809523809524,True,1.0,0.1412040260463827,0.04876879993731387,0.6666666666666666,False,False,False,True
counterfactual_conservative,static_adjacent,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,63,0.6,False,0.9896062251871525,0.13081025123353518,0.03837502512446633,0.6666666666666666,False,False,False,True
counterfactual_aggressive,static_adjacent,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,15,0.14285714285714285,True,0.9374130297304558,0.07861705577683853,-0.013818170332230317,0.42857142857142855,False,False,False,True
simple_recent_stability,static_adjacent,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,4,0.0380952380952381,True,0.9284591831945489,0.06966320924093161,-0.022772016868137235,0.3333333333333333,False,False,True,True
fixed_0.05,static_adjacent,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,5,0.047619047619047616,True,0.9284591831945489,0.06966320924093161,-0.022772016868137235,0.3333333333333333,False,False,True,True
fixed_0.10,static_adjacent,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,10,0.09523809523809523,True,0.9374130297304558,0.07861705577683853,-0.013818170332230317,0.42857142857142855,False,False,False,True
fixed_0.20,static_adjacent,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,21,0.2,True,0.9609247825245575,0.1021288085709402,0.009693582461871353,0.42857142857142855,False,False,False,True
exhaustive,static_adjacent,e5adfc2f23602a5256e89b84615e1434e5375f0e,test,105,1.0,True,0.9512312000626861,0.09243522610906885,0.0,1.0,True,False,False,False
counterfactual_primary,static_adjacent,e642d6014a5762128a28f85dae2228826e682974,test,63,0.6,False,0.9896062251871525,-0.010393774812847534,-0.010393774812847534,1.0,True,False,False,False
counterfactual_conservative,static_adjacent,e642d6014a5762128a28f85dae2228826e682974,test,63,0.6,False,0.9896062251871525,-0.010393774812847534,-0.010393774812847534,1.0,True,False,False,False
counterfactual_aggressive,static_adjacent,e642d6014a5762128a28f85dae2228826e682974,test,14,0.13333333333333333,True,1.0,0.0,0.0,0.8181818181818182,False,False,False,True
simple_recent_stability,static_adjacent,e642d6014a5762128a28f85dae2228826e682974,test,4,0.0380952380952381,True,1.0,0.0,0.0,0.5384615384615384,False,False,False,True
fixed_0.05,static_adjacent,e642d6014a5762128a28f85dae2228826e682974,test,5,0.047619047619047616,True,1.0,0.0,0.0,0.42857142857142855,False,False,False,True
fixed_0.10,static_adjacent,e642d6014a5762128a28f85dae2228826e682974,test,10,0.09523809523809523,True,1.0,0.0,0.0,0.6666666666666666,False,False,False,True
fixed_0.20,static_adjacent,e642d6014a5762128a28f85dae2228826e682974,test,21,0.2,True,1.0,0.0,0.0,0.8181818181818182,False,False,False,True
exhaustive,static_adjacent,e642d6014a5762128a28f85dae2228826e682974,test,105,1.0,True,1.0,0.0,0.0,1.0,True,False,False,False
